74,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.857,7.0,1
73,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG']",1.0,0.0,1.0,1
67,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG']",1.0,0.998,435.0,1
65,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG']",1.0,0.875,8.0,1
64,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG']",1.0,0.0,1.0,1
125,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.75,4.0,1
56,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG', 'GMDMG']",1.0,0.9,10.0,1
54,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMDMG']",1.0,0.967,30.0,1
75,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.833,6.0,1
94,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.857,7.0,1
95,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.958,24.0,1
98,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG']",1.0,0.0,1.0,1
124,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0,1
122,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0,1
121,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.833,6.0,1
120,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.0,1.0,1
119,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG']",1.0,0.0,1.0,1
118,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.857,7.0,1
116,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.75,4.0,1
115,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.909,11.0,1
114,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.75,4.0,1
113,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG']",1.0,0.8,5.0,1
111,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0,1
110,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.833,6.0,1
109,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.0,1.0,1
108,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG']",1.0,0.0,1.0,1
104,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDMG']",1.0,0.998,419.0,1
102,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG', 'GMDpDMG']",1.0,0.0,1.0,1
101,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG', 'GMDMG']",1.0,0.0,1.0,1
100,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.833,6.0,1
99,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.857,7.0,1
45,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMDMG']",1.0,0.933,15.0,1
44,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMG']",1.0,0.8,5.0,1
126,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0,1
34,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMG']",1.0,0.0,1.0,1
8,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG']",1.0,0.889,9.0,1
35,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMDMG']",1.0,0.875,8.0,1
33,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG']",1.0,0.875,8.0,1
37,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMG']",1.0,0.998,434.0,1
43,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG']",1.0,0.933,15.0,1
2,G:HGNC:2678,G:HGNC:25538,['GPdPG'],1.0,0.875,8.0,1
28,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG']",1.0,0.889,9.0,1
13,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG']",1.0,0.941,17.0,1
20,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMDMG']",1.0,0.967,30.0,1
19,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG']",1.0,0.9,10.0,1
38,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMDMG']",1.0,0.999,1068.0,1
89,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG']",2.0,0.998,1305.0,1
31,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMDMG']",2.0,0.998,1271.0,1
18,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG']",2.0,0.939,33.0,1
68,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",2.0,0.998,1081.0,1
36,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMDpDMG']",2.0,0.714,7.0,1
66,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDpDMG']",2.0,0.714,7.0,1
11,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMDMG']",2.0,0.998,1172.0,1
103,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.714,7.0,1
53,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMG']",2.0,0.778,9.0,1
123,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2.0,0.995,385.0,1
55,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMDpDMG']",2.0,0.917,24.0,1
29,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG']",3.0,0.998,1440.0,1
40,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG', 'GMDMG']",3.0,0.994,504.0,1
88,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",3.0,0.769,13.0,1
112,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",3.0,0.992,385.0,1
57,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG', 'GMDpDMG']",3.0,0.625,8.0,1
96,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",3.0,0.625,8.0,1
70,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDMG']",3.0,0.994,504.0,1
47,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG']",3.0,0.998,1375.0,1
105,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",4.0,0.99,385.0,1
9,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG']",4.0,0.996,1137.0,1
48,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMDMG']",5.0,0.999,3508.0,1
46,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMDpDMG']",5.0,0.615,13.0,1
80,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMG', 'GMDpDMG']",5.0,0.987,385.0,1
0,G:HGNC:2678,G:HGNC:25538,['GDpDG'],5.0,0.985,329.0,1
58,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMDMG', 'GMDpDMG']",6.0,0.778,27.0,1
10,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG']",7.0,0.986,511.0,1
30,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG']",7.0,0.987,530.0,1
7,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG']",8.0,0.995,1686.0,1
16,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMDMG']",9.0,0.998,4143.0,1
14,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG']",12.0,0.998,4923.0,1
21,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMDpDMG']",13.0,0.519,27.0,1
107,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",14.0,0.97,465.0,1
82,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",14.0,0.97,465.0,1
81,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",15.0,0.984,930.0,1
106,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",16.0,0.983,930.0,1
117,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",16.0,0.987,1198.0,1
50,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG', 'GMDMG']",17.0,0.989,1534.0,1
90,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",21.0,0.982,1198.0,1
71,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDpDMG']",21.0,0.955,465.0,1
41,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG', 'GMDpDMG']",22.0,0.953,465.0,1
39,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMDpDMG']",27.0,0.971,930.0,1
69,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",29.0,0.969,930.0,1
15,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG']",33.0,0.98,1626.0,1
1,G:HGNC:2678,G:HGNC:25538,['GDpDpDG'],43.0,0.992,5701.0,1
3,G:HGNC:2678,G:HGNC:25538,['GTG'],45.0,0.895,428.0,1
59,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG', 'GMDMG']",49.0,0.992,6384.0,1
42,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMDMG', 'GMDpDMG']",64.0,0.941,1083.0,1
72,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",65.0,0.94,1085.0,1
91,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",68.0,0.978,3032.0,1
22,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG']",73.0,0.98,3654.0,1
23,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMDMG']",76.0,0.992,9161.0,1
92,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",81.0,0.942,1403.0,1
49,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMDpDMG']",109.0,0.964,3032.0,1
51,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG', 'GMDpDMG']",123.0,0.912,1403.0,1
32,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",124.0,0.886,1083.0,1
12,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMDpDMG']",166.0,0.843,1058.0,1
5,G:HGNC:2678,G:HGNC:25538,['GMDMG'],169.0,0.938,2715.0,1
97,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",267.0,0.955,5999.0,1
60,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG', 'GMDpDMG']",384.0,0.936,5963.0,1
52,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",426.0,0.88,3562.0,1
4,G:HGNC:2678,G:HGNC:25538,['GMG'],449.0,0.595,1110.0,1
25,G:HGNC:2678,G:HGNC:25538,"['GMG', 'GMDMG']",479.0,0.936,7481.0,1
17,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMDpDMG']",783.0,0.78,3560.0,1
61,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMDMG', 'GMDpDMG']",1283.0,0.905,13457.0,1
62,G:HGNC:2678,G:HGNC:25538,"['GMG', 'GMDMG', 'GMDpDMG']",1423.0,0.812,7570.0,1
26,G:HGNC:2678,G:HGNC:25538,"['GMG', 'GMDpDMG']",2023.0,0.719,7202.0,1
24,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMDpDMG']",2436.0,0.767,10471.0,1
6,G:HGNC:2678,G:HGNC:25538,['GMDpDMG'],4585.0,0.141,5336.0,1
27,G:HGNC:2678,G:HGNC:25538,"['GMDMG', 'GMDpDMG']",6468.0,0.471,12221.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:28526,G:HGNC:8127,['GTG'],231.0,0.511,472.0,1
23,G:HGNC:28526,G:HGNC:8127,"['GTG', 'GMDMG', 'GMDpDMG']",431.0,0.944,7758.0,1
14,G:HGNC:28526,G:HGNC:8127,"['GMDMG', 'GMDpDMG']",483.0,0.963,13172.0,1
30,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",501.0,0.412,852.0,1
26,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",616.0,0.277,852.0,1
4,G:HGNC:28526,G:HGNC:8127,['GMDpDMG'],622.0,0.912,7047.0,1
27,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",644.0,0.618,1688.0,1
25,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG']",651.0,0.273,896.0,1
15,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG', 'GMG']",770.0,0.176,934.0,1
11,G:HGNC:28526,G:HGNC:8127,"['GTG', 'GMDpDMG']",826.0,0.88,6899.0,1
10,G:HGNC:28526,G:HGNC:8127,"['GTG', 'GMDMG']",882.0,0.888,7855.0,1
2,G:HGNC:28526,G:HGNC:8127,['GMG'],899.0,0.106,1006.0,1
20,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",901.0,0.75,3607.0,1
28,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",939.0,0.473,1783.0,1
17,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG', 'GMDpDMG']",969.0,0.426,1688.0,1
3,G:HGNC:28526,G:HGNC:8127,['GMDMG'],1052.0,0.818,5776.0,1
16,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG', 'GMDMG']",1056.0,0.457,1945.0,1
29,G:HGNC:28526,G:HGNC:8127,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1145.0,0.717,4043.0,1
19,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GMG', 'GMDpDMG']",1224.0,0.314,1783.0,1
18,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GMG', 'GMDMG']",1293.0,0.321,1904.0,1
8,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GMDpDMG']",1404.0,0.61,3603.0,1
7,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GMDMG']",1497.0,0.637,4127.0,1
6,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GMG']",1574.0,0.213,2000.0,1
22,G:HGNC:28526,G:HGNC:8127,"['GTG', 'GMG', 'GMDpDMG']",1652.0,0.59,4026.0,1
21,G:HGNC:28526,G:HGNC:8127,"['GTG', 'GMG', 'GMDMG']",1781.0,0.582,4261.0,1
5,G:HGNC:28526,G:HGNC:8127,"['GDpDpDG', 'GTG']",1951.0,0.295,2769.0,1
9,G:HGNC:28526,G:HGNC:8127,"['GTG', 'GMG']",2264.0,0.232,2947.0,1
0,G:HGNC:28526,G:HGNC:8127,['GDpDpDG'],2296.0,0.576,5413.0,1
24,G:HGNC:28526,G:HGNC:8127,"['GMG', 'GMDMG', 'GMDpDMG']",2892.0,0.662,8551.0,1
13,G:HGNC:28526,G:HGNC:8127,"['GMG', 'GMDpDMG']",4043.0,0.503,8141.0,1
12,G:HGNC:28526,G:HGNC:8127,"['GMG', 'GMDMG']",4662.0,0.475,8876.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
2,G:HGNC:391,G:HGNC:9407,"['GDpDpDG', 'GTG']",56.0,0.99,5510.0,1
1,G:HGNC:391,G:HGNC:9407,['GTG'],120.0,0.894,1136.0,1
0,G:HGNC:391,G:HGNC:9407,['GDpDpDG'],1080.0,0.812,5757.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
5,G:HGNC:9381,G:HGNC:9395,"['GTG', 'GMDMG']",19.0,0.999,14467.0,1
12,G:HGNC:9381,G:HGNC:9395,"['GTG', 'GMDMG', 'GMDpDMG']",23.0,0.998,15238.0,1
6,G:HGNC:9381,G:HGNC:9395,"['GTG', 'GMDpDMG']",33.0,0.998,13417.0,1
0,G:HGNC:9381,G:HGNC:9395,['GTG'],60.0,0.91,663.0,1
14,G:HGNC:9381,G:HGNC:9395,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",105.0,0.984,6684.0,1
11,G:HGNC:9381,G:HGNC:9395,"['GTG', 'GMG', 'GMDpDMG']",117.0,0.982,6652.0,1
10,G:HGNC:9381,G:HGNC:9395,"['GTG', 'GMG', 'GMDMG']",126.0,0.982,7155.0,1
4,G:HGNC:9381,G:HGNC:9395,"['GTG', 'GMG']",137.0,0.973,5061.0,1
2,G:HGNC:9381,G:HGNC:9395,['GMDMG'],201.0,0.951,4077.0,1
9,G:HGNC:9381,G:HGNC:9395,"['GMDMG', 'GMDpDMG']",270.0,0.979,12828.0,1
1,G:HGNC:9381,G:HGNC:9395,['GMG'],455.0,0.615,1183.0,1
13,G:HGNC:9381,G:HGNC:9395,"['GMG', 'GMDMG', 'GMDpDMG']",559.0,0.923,7264.0,1
8,G:HGNC:9381,G:HGNC:9395,"['GMG', 'GMDpDMG']",748.0,0.893,7005.0,1
7,G:HGNC:9381,G:HGNC:9395,"['GMG', 'GMDMG']",798.0,0.894,7530.0,1
3,G:HGNC:9381,G:HGNC:9395,['GMDpDMG'],814.0,0.873,6428.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
2,G:HGNC:251,G:HGNC:252,"['GPdPG', 'GTG']",5.0,0.96,125.0,1
1,G:HGNC:251,G:HGNC:252,['GTG'],7.0,0.977,298.0,1
0,G:HGNC:251,G:HGNC:252,['GPdPG'],9.0,0.735,34.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:12729,G:HGNC:12730,['GPdPG'],1.0,0.0,1.0,1
3,G:HGNC:12729,G:HGNC:12730,"['GPdPG', 'GTG']",1.0,0.0,1.0,1
4,G:HGNC:12729,G:HGNC:12730,"['GPdPG', 'GMDMG']",1.0,0.0,1.0,1
6,G:HGNC:12729,G:HGNC:12730,"['GPdPG', 'GTG', 'GMDMG']",1.0,0.0,1.0,1
1,G:HGNC:12729,G:HGNC:12730,['GTG'],44.0,0.905,464.0,1
2,G:HGNC:12729,G:HGNC:12730,['GMDMG'],2336.0,0.231,3038.0,1
5,G:HGNC:12729,G:HGNC:12730,"['GTG', 'GMDMG']",5997.0,0.256,8064.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:1461,G:HGNC:1463,['GTG'],1.0,0.998,528.0,1
2,G:HGNC:1461,G:HGNC:1463,"['GPdPG', 'GTG']",1.0,0.997,363.0,1
0,G:HGNC:1461,G:HGNC:1463,['GPdPG'],6.0,0.857,42.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:3655,G:HGNC:6524,['GPdPG'],27.0,0.526,57.0,1
1,G:HGNC:3655,G:HGNC:6524,['GTG'],139.0,0.783,642.0,1
2,G:HGNC:3655,G:HGNC:6524,"['GPdPG', 'GTG']",243.0,0.493,479.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:4123,G:HGNC:19877,['GTG'],14.0,0.956,316.0,1
1,G:HGNC:4123,G:HGNC:19877,['GMDMG'],3006.0,0.102,3349.0,1
2,G:HGNC:4123,G:HGNC:19877,"['GTG', 'GMDMG']",3726.0,0.193,4616.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9306,G:HGNC:9303,['GTG'],8.0,0.974,313.0,1
4,G:HGNC:9306,G:HGNC:9303,"['GTG', 'GMDpDMG']",3099.0,0.677,9588.0,1
3,G:HGNC:9306,G:HGNC:9303,"['GTG', 'GMDMG']",4291.0,0.538,9286.0,1
1,G:HGNC:9306,G:HGNC:9303,['GMDMG'],4500.0,0.087,4929.0,1
2,G:HGNC:9306,G:HGNC:9303,['GMDpDMG'],5570.0,0.07,5992.0,1
6,G:HGNC:9306,G:HGNC:9303,"['GTG', 'GMDMG', 'GMDpDMG']",7837.0,0.326,11622.0,1
5,G:HGNC:9306,G:HGNC:9303,"['GMDMG', 'GMDpDMG']",11288.0,0.054,11936.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9381,G:HGNC:13480,['GPdPG'],2.0,0.947,38.0,1
4,G:HGNC:9381,G:HGNC:13480,"['GPdPG', 'GTG']",137.0,0.637,377.0,1
1,G:HGNC:9381,G:HGNC:13480,['GTG'],142.0,0.734,534.0,1
5,G:HGNC:9381,G:HGNC:13480,"['GPdPG', 'GMDMG']",149.0,0.605,377.0,1
10,G:HGNC:9381,G:HGNC:13480,"['GPdPG', 'GTG', 'GMDMG']",192.0,0.552,429.0,1
6,G:HGNC:9381,G:HGNC:13480,"['GPdPG', 'GMDpDMG']",197.0,0.421,340.0,1
12,G:HGNC:9381,G:HGNC:13480,"['GPdPG', 'GMDMG', 'GMDpDMG']",211.0,0.436,374.0,1
11,G:HGNC:9381,G:HGNC:13480,"['GPdPG', 'GTG', 'GMDpDMG']",224.0,0.409,379.0,1
14,G:HGNC:9381,G:HGNC:13480,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",228.0,0.4,380.0,1
2,G:HGNC:9381,G:HGNC:13480,['GMDMG'],1915.0,0.483,3707.0,1
7,G:HGNC:9381,G:HGNC:13480,"['GTG', 'GMDMG']",2286.0,0.809,11982.0,1
3,G:HGNC:9381,G:HGNC:13480,['GMDpDMG'],3717.0,0.332,5566.0,1
8,G:HGNC:9381,G:HGNC:13480,"['GTG', 'GMDpDMG']",4651.0,0.601,11646.0,1
13,G:HGNC:9381,G:HGNC:13480,"['GTG', 'GMDMG', 'GMDpDMG']",5868.0,0.575,13802.0,1
9,G:HGNC:9381,G:HGNC:13480,"['GMDMG', 'GMDpDMG']",7913.0,0.366,12488.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:19086,G:HGNC:14068,['GPdPG'],1.0,0.857,7.0,1
2,G:HGNC:19086,G:HGNC:14068,"['GPdPG', 'GTG']",3.0,0.833,18.0,1
1,G:HGNC:19086,G:HGNC:14068,['GTG'],15.0,0.976,616.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
1,G:HGNC:9157,G:HGNC:23492,['GMG'],3.0,0.984,188.0,1
2,G:HGNC:9157,G:HGNC:23492,"['GTG', 'GMG']",8.0,0.98,408.0,1
0,G:HGNC:9157,G:HGNC:23492,['GTG'],10.0,0.958,240.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:5209,G:HGNC:16637,['GTG'],281.0,0.353,434.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:23242,G:HGNC:21531,['GTG'],4.0,0.983,242.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:18133,G:HGNC:9403,['GTG'],113.0,0.808,588.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
5,G:HGNC:4125,G:HGNC:19873,"['GTG', 'GMDMG']",8.0,0.999,6772.0,1
0,G:HGNC:4125,G:HGNC:19873,['GTG'],21.0,0.936,326.0,1
6,G:HGNC:4125,G:HGNC:19873,"['GTG', 'GMDpDMG']",46.0,0.992,6029.0,1
12,G:HGNC:4125,G:HGNC:19873,"['GTG', 'GMDMG', 'GMDpDMG']",54.0,0.992,6814.0,1
10,G:HGNC:4125,G:HGNC:19873,"['GTG', 'GMG', 'GMDMG']",357.0,0.905,3761.0,1
4,G:HGNC:4125,G:HGNC:19873,"['GTG', 'GMG']",473.0,0.793,2281.0,1
14,G:HGNC:4125,G:HGNC:19873,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",491.0,0.862,3550.0,1
11,G:HGNC:4125,G:HGNC:19873,"['GTG', 'GMG', 'GMDpDMG']",533.0,0.848,3513.0,1
2,G:HGNC:4125,G:HGNC:19873,['GMDMG'],805.0,0.845,5179.0,1
1,G:HGNC:4125,G:HGNC:19873,['GMG'],887.0,0.108,994.0,1
3,G:HGNC:4125,G:HGNC:19873,['GMDpDMG'],4118.0,0.362,6453.0,1
