,0,1,2,3,4,5,6
540,"{'meta_path_rank': 3180.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1509', 'gene2': 'G:HGNC:4204', 'total_rank': 4067.0}","{'meta_path_rank': 468.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1509', 'gene2': 'G:HGNC:4204', 'total_rank': 716.0}","{'meta_path_rank': 1950.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1509', 'gene2': 'G:HGNC:4204', 'total_rank': 3027.0}","{'meta_path_rank': 3540.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1509', 'gene2': 'G:HGNC:4204', 'total_rank': 4717.0}",,,
541,"{'meta_path_rank': 1514.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:15505', 'gene2': 'G:HGNC:24249', 'total_rank': 5703.0}","{'meta_path_rank': 177.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:15505', 'gene2': 'G:HGNC:24249', 'total_rank': 375.0}","{'meta_path_rank': 1520.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:15505', 'gene2': 'G:HGNC:24249', 'total_rank': 2737.0}","{'meta_path_rank': 1552.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:15505', 'gene2': 'G:HGNC:24249', 'total_rank': 4425.0}",,,
542,"{'meta_path_rank': 2827.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:9325', 'total_rank': 5532.0}","{'meta_path_rank': 219.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:9325', 'total_rank': 556.0}","{'meta_path_rank': 2394.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:9325', 'total_rank': 3373.0}","{'meta_path_rank': 3045.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9725', 'gene2': 'G:HGNC:9325', 'total_rank': 4975.0}",,,
543,"{'meta_path_rank': 3402.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:19316', 'gene2': 'G:HGNC:2972', 'total_rank': 5523.0}","{'meta_path_rank': 330.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:19316', 'gene2': 'G:HGNC:2972', 'total_rank': 585.0}","{'meta_path_rank': 1872.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:19316', 'gene2': 'G:HGNC:2972', 'total_rank': 2541.0}",,,,
544,"{'meta_path_rank': 3556.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:4162', 'total_rank': 4542.0}","{'meta_path_rank': 316.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:4162', 'total_rank': 594.0}","{'meta_path_rank': 3701.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:4162', 'total_rank': 4339.0}","{'meta_path_rank': 4686.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:392', 'gene2': 'G:HGNC:4162', 'total_rank': 5500.0}",,,
545,"{'meta_path_rank': 311.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:18518', 'gene2': 'G:HGNC:12877', 'total_rank': 494.0}","{'meta_path_rank': 1409.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18518', 'gene2': 'G:HGNC:12877', 'total_rank': 5806.0}","{'meta_path_rank': 319.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:18518', 'gene2': 'G:HGNC:12877', 'total_rank': 429.0}","{'meta_path_rank': 228.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:18518', 'gene2': 'G:HGNC:12877', 'total_rank': 2378.0}","{'meta_path_rank': 1.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:18518', 'gene2': 'G:HGNC:12877', 'total_rank': 2910.0}",,
546,"{'meta_path_rank': 308.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:251', 'total_rank': 406.0}","{'meta_path_rank': 2760.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:251', 'total_rank': 5728.0}","{'meta_path_rank': 240.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8108', 'gene2': 'G:HGNC:251', 'total_rank': 503.0}",,,,
547,"{'meta_path_rank': 91.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:11782', 'total_rank': 323.0}","{'meta_path_rank': 340.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:11782', 'total_rank': 5672.0}","{'meta_path_rank': 373.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:11782', 'total_rank': 642.0}","{'meta_path_rank': 2927.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:11782', 'total_rank': 3757.0}","{'meta_path_rank': 3795.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12009', 'gene2': 'G:HGNC:11782', 'total_rank': 4641.0}",,
548,"{'meta_path_rank': 2359.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8957', 'gene2': 'G:HGNC:8931', 'total_rank': 5716.0}","{'meta_path_rank': 195.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8957', 'gene2': 'G:HGNC:8931', 'total_rank': 392.0}","{'meta_path_rank': 1977.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:8957', 'gene2': 'G:HGNC:8931', 'total_rank': 3249.0}","{'meta_path_rank': 3021.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:8957', 'gene2': 'G:HGNC:8931', 'total_rank': 3441.0}",,,
549,"{'meta_path_rank': 8.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:20093', 'gene2': 'G:HGNC:4204', 'total_rank': 253.0}",,,,,,
550,"{'meta_path_rank': 1792.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1424', 'gene2': 'G:HGNC:17759', 'total_rank': 5579.0}","{'meta_path_rank': 1032.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1424', 'gene2': 'G:HGNC:17759', 'total_rank': 3240.0}","{'meta_path_rank': 2214.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:1424', 'gene2': 'G:HGNC:17759', 'total_rank': 5014.0}",,,,
551,"{'meta_path_rank': 1460.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7680', 'gene2': 'G:HGNC:29419', 'total_rank': 5677.0}","{'meta_path_rank': 268.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:7680', 'gene2': 'G:HGNC:29419', 'total_rank': 661.0}","{'meta_path_rank': 819.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7680', 'gene2': 'G:HGNC:29419', 'total_rank': 4931.0}","{'meta_path_rank': 2495.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7680', 'gene2': 'G:HGNC:29419', 'total_rank': 6239.0}",,,
552,"{'meta_path_rank': 306.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:2860', 'total_rank': 545.0}","{'meta_path_rank': 1258.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:2860', 'total_rank': 5800.0}","{'meta_path_rank': 85.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:2860', 'total_rank': 434.0}","{'meta_path_rank': 934.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:2860', 'total_rank': 2415.0}","{'meta_path_rank': 944.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9083', 'gene2': 'G:HGNC:2860', 'total_rank': 3963.0}",,
553,"{'meta_path_rank': 2777.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:8646', 'gene2': 'G:HGNC:877', 'total_rank': 4280.0}","{'meta_path_rank': 23.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:8646', 'gene2': 'G:HGNC:877', 'total_rank': 404.0}",,,,,
554,"{'meta_path_rank': 120.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:2260', 'total_rank': 467.0}","{'meta_path_rank': 33.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:2260', 'total_rank': 5849.0}","{'meta_path_rank': 181.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:2260', 'total_rank': 354.0}","{'meta_path_rank': 2445.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:2260', 'total_rank': 3817.0}","{'meta_path_rank': 4388.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:2260', 'total_rank': 5734.0}",,
555,"{'meta_path_rank': 2093.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:9453', 'total_rank': 5617.0}","{'meta_path_rank': 124.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9305', 'gene2': 'G:HGNC:9453', 'total_rank': 300.0}",,,,,
556,"{'meta_path_rank': 3103.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:2294', 'total_rank': 5647.0}","{'meta_path_rank': 404.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:2294', 'total_rank': 534.0}","{'meta_path_rank': 893.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:2294', 'total_rank': 1058.0}","{'meta_path_rank': 2909.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:2294', 'total_rank': 4166.0}","{'meta_path_rank': 4610.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:225', 'gene2': 'G:HGNC:2294', 'total_rank': 5504.0}",,
557,"{'meta_path_rank': 3399.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:6833', 'total_rank': 5342.0}","{'meta_path_rank': 20.0, 'meta_path': 'GPdPG', 'gene1': 'G:HGNC:119', 'gene2': 'G:HGNC:6833', 'total_rank': 54.0}",,,,,
558,"{'meta_path_rank': 1137.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:816', 'gene2': 'G:HGNC:17877', 'total_rank': 5523.0}","{'meta_path_rank': 166.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:816', 'gene2': 'G:HGNC:17877', 'total_rank': 438.0}",,,,,
559,"{'meta_path_rank': 3603.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:29932', 'gene2': 'G:HGNC:19358', 'total_rank': 5678.0}",,,,,,
560,"{'meta_path_rank': 3254.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:854', 'total_rank': 5092.0}","{'meta_path_rank': 270.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:854', 'total_rank': 424.0}","{'meta_path_rank': 4095.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:854', 'total_rank': 4583.0}","{'meta_path_rank': 4587.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5212', 'gene2': 'G:HGNC:854', 'total_rank': 5826.0}",,,
561,"{'meta_path_rank': 3166.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7590', 'total_rank': 4116.0}","{'meta_path_rank': 353.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7590', 'total_rank': 478.0}","{'meta_path_rank': 240.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7590', 'total_rank': 2595.0}","{'meta_path_rank': 2315.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:7590', 'total_rank': 4678.0}",,,
562,"{'meta_path_rank': 2567.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:853', 'gene2': 'G:HGNC:5154', 'total_rank': 5154.0}","{'meta_path_rank': 72.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:853', 'gene2': 'G:HGNC:5154', 'total_rank': 438.0}",,,,,
563,"{'meta_path_rank': 2997.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:4799', 'gene2': 'G:HGNC:3647', 'total_rank': 5000.0}","{'meta_path_rank': 41.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:4799', 'gene2': 'G:HGNC:3647', 'total_rank': 302.0}","{'meta_path_rank': 71.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4799', 'gene2': 'G:HGNC:3647', 'total_rank': 374.0}","{'meta_path_rank': 1147.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:4799', 'gene2': 'G:HGNC:3647', 'total_rank': 3615.0}","{'meta_path_rank': 1623.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:4799', 'gene2': 'G:HGNC:3647', 'total_rank': 4742.0}",,
564,"{'meta_path_rank': 3758.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6522', 'gene2': 'G:HGNC:1985', 'total_rank': 5471.0}","{'meta_path_rank': 401.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6522', 'gene2': 'G:HGNC:1985', 'total_rank': 520.0}",,,,,
565,"{'meta_path_rank': 2382.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6469', 'gene2': 'G:HGNC:28526', 'total_rank': 5404.0}","{'meta_path_rank': 584.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6469', 'gene2': 'G:HGNC:28526', 'total_rank': 884.0}",,,,,
566,"{'meta_path_rank': 3436.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12563', 'gene2': 'G:HGNC:8905', 'total_rank': 5174.0}","{'meta_path_rank': 135.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12563', 'gene2': 'G:HGNC:8905', 'total_rank': 416.0}","{'meta_path_rank': 659.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:12563', 'gene2': 'G:HGNC:8905', 'total_rank': 862.0}","{'meta_path_rank': 132.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:12563', 'gene2': 'G:HGNC:8905', 'total_rank': 2959.0}","{'meta_path_rank': 2111.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:12563', 'gene2': 'G:HGNC:8905', 'total_rank': 5060.0}",,
567,"{'meta_path_rank': 4052.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:11277', 'gene2': 'G:HGNC:24862', 'total_rank': 5372.0}","{'meta_path_rank': 45.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:11277', 'gene2': 'G:HGNC:24862', 'total_rank': 319.0}","{'meta_path_rank': 2443.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:11277', 'gene2': 'G:HGNC:24862', 'total_rank': 3856.0}","{'meta_path_rank': 2414.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:11277', 'gene2': 'G:HGNC:24862', 'total_rank': 5548.0}",,,
568,"{'meta_path_rank': 1796.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:17697', 'gene2': 'G:HGNC:8957', 'total_rank': 5737.0}","{'meta_path_rank': 1702.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:17697', 'gene2': 'G:HGNC:8957', 'total_rank': 3268.0}","{'meta_path_rank': 2242.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:17697', 'gene2': 'G:HGNC:8957', 'total_rank': 5266.0}",,,,
569,"{'meta_path_rank': 361.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:388', 'gene2': 'G:HGNC:8975', 'total_rank': 446.0}","{'meta_path_rank': 1668.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:388', 'gene2': 'G:HGNC:8975', 'total_rank': 5751.0}","{'meta_path_rank': 527.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:388', 'gene2': 'G:HGNC:8975', 'total_rank': 602.0}","{'meta_path_rank': 256.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:388', 'gene2': 'G:HGNC:8975', 'total_rank': 542.0}","{'meta_path_rank': 1728.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:388', 'gene2': 'G:HGNC:8975', 'total_rank': 4172.0}","{'meta_path_rank': 2403.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:388', 'gene2': 'G:HGNC:8975', 'total_rank': 5085.0}",
570,"{'meta_path_rank': 426.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:2501', 'total_rank': 595.0}","{'meta_path_rank': 3166.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:3535', 'gene2': 'G:HGNC:2501', 'total_rank': 3473.0}",,,,,
571,"{'meta_path_rank': 4766.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:12015', 'gene2': 'G:HGNC:9314', 'total_rank': 5024.0}","{'meta_path_rank': 456.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:12015', 'gene2': 'G:HGNC:9314', 'total_rank': 533.0}",,,,,
572,"{'meta_path_rank': 2359.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:10294', 'gene2': 'G:HGNC:5005', 'total_rank': 5615.0}","{'meta_path_rank': 213.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:10294', 'gene2': 'G:HGNC:5005', 'total_rank': 337.0}","{'meta_path_rank': 1.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:10294', 'gene2': 'G:HGNC:5005', 'total_rank': 878.0}","{'meta_path_rank': 1.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:10294', 'gene2': 'G:HGNC:5005', 'total_rank': 2565.0}",,,
573,"{'meta_path_rank': 1813.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1912', 'gene2': 'G:HGNC:8877', 'total_rank': 5474.0}","{'meta_path_rank': 154.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1912', 'gene2': 'G:HGNC:8877', 'total_rank': 436.0}",,,,,
574,"{'meta_path_rank': 251.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:7713', 'total_rank': 631.0}","{'meta_path_rank': 333.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:438', 'gene2': 'G:HGNC:7713', 'total_rank': 5860.0}",,,,,
575,"{'meta_path_rank': 533.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:4241', 'gene2': 'G:HGNC:5208', 'total_rank': 680.0}",,,,,,
576,"{'meta_path_rank': 3014.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:6080', 'total_rank': 5118.0}","{'meta_path_rank': 308.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:6080', 'total_rank': 489.0}","{'meta_path_rank': 93.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:6080', 'total_rank': 372.0}","{'meta_path_rank': 1513.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:6080', 'total_rank': 3122.0}","{'meta_path_rank': 3213.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:6664', 'gene2': 'G:HGNC:6080', 'total_rank': 4974.0}",,
577,"{'meta_path_rank': 543.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:13420', 'total_rank': 611.0}","{'meta_path_rank': 1640.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:13420', 'total_rank': 5843.0}","{'meta_path_rank': 94.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:13420', 'total_rank': 585.0}","{'meta_path_rank': 405.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:6842', 'gene2': 'G:HGNC:13420', 'total_rank': 2349.0}",,,
578,"{'meta_path_rank': 3197.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7450', 'gene2': 'G:HGNC:2342', 'total_rank': 5441.0}","{'meta_path_rank': 388.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7450', 'gene2': 'G:HGNC:2342', 'total_rank': 511.0}",,,,,
579,"{'meta_path_rank': 4301.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:1067', 'gene2': 'G:HGNC:6903', 'total_rank': 5310.0}","{'meta_path_rank': 254.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:1067', 'gene2': 'G:HGNC:6903', 'total_rank': 414.0}","{'meta_path_rank': 516.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:1067', 'gene2': 'G:HGNC:6903', 'total_rank': 713.0}","{'meta_path_rank': 1947.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:1067', 'gene2': 'G:HGNC:6903', 'total_rank': 2744.0}",,,
580,"{'meta_path_rank': 2226.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:1500', 'total_rank': 5694.0}","{'meta_path_rank': 231.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:1500', 'total_rank': 407.0}","{'meta_path_rank': 363.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:1500', 'total_rank': 685.0}","{'meta_path_rank': 631.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:1500', 'total_rank': 2730.0}","{'meta_path_rank': 1627.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:257', 'gene2': 'G:HGNC:1500', 'total_rank': 4275.0}",,
581,"{'meta_path_rank': 3105.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:473', 'gene2': 'G:HGNC:19317', 'total_rank': 5198.0}",,,,,,
582,"{'meta_path_rank': 3710.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:17175', 'total_rank': 5323.0}","{'meta_path_rank': 379.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:17175', 'total_rank': 661.0}","{'meta_path_rank': 1239.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9413', 'gene2': 'G:HGNC:17175', 'total_rank': 2878.0}",,,,
583,"{'meta_path_rank': 220.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:18986', 'gene2': 'G:HGNC:11831', 'total_rank': 393.0}","{'meta_path_rank': 940.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:18986', 'gene2': 'G:HGNC:11831', 'total_rank': 5725.0}",,,,,
584,"{'meta_path_rank': 2191.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:9280', 'total_rank': 5433.0}","{'meta_path_rank': 1981.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:9280', 'total_rank': 2993.0}","{'meta_path_rank': 3715.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:9577', 'gene2': 'G:HGNC:9280', 'total_rank': 4316.0}",,,,
585,"{'meta_path_rank': 4120.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:4817', 'total_rank': 4886.0}","{'meta_path_rank': 68.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:4817', 'total_rank': 490.0}","{'meta_path_rank': 2461.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:4817', 'total_rank': 3707.0}","{'meta_path_rank': 4205.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:7432', 'gene2': 'G:HGNC:4817', 'total_rank': 5802.0}",,,
586,"{'meta_path_rank': 2127.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:6172', 'total_rank': 5664.0}","{'meta_path_rank': 207.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:6172', 'total_rank': 491.0}","{'meta_path_rank': 585.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:6172', 'total_rank': 776.0}","{'meta_path_rank': 1519.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:6172', 'total_rank': 3949.0}","{'meta_path_rank': 2395.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:393', 'gene2': 'G:HGNC:6172', 'total_rank': 5388.0}",,
587,"{'meta_path_rank': 4144.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:4795', 'total_rank': 5339.0}","{'meta_path_rank': 2.0, 'meta_path': 'GPdPG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:4795', 'total_rank': 24.0}","{'meta_path_rank': 2354.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:4795', 'total_rank': 3764.0}","{'meta_path_rank': 5300.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:5213', 'gene2': 'G:HGNC:4795', 'total_rank': 5845.0}",,,
588,"{'meta_path_rank': 54.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9411', 'gene2': 'G:HGNC:19316', 'total_rank': 398.0}","{'meta_path_rank': 697.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9411', 'gene2': 'G:HGNC:19316', 'total_rank': 2543.0}",,,,,
589,"{'meta_path_rank': 3066.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:12009', 'total_rank': 5636.0}","{'meta_path_rank': 220.0, 'meta_path': 'GTG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:12009', 'total_rank': 381.0}","{'meta_path_rank': 264.0, 'meta_path': 'GMG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:12009', 'total_rank': 531.0}","{'meta_path_rank': 2655.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:9082', 'gene2': 'G:HGNC:12009', 'total_rank': 3571.0}",,,
590,"{'meta_path_rank': 147.0, 'meta_path': 'GDpDG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:9752', 'total_rank': 374.0}","{'meta_path_rank': 673.0, 'meta_path': 'GDpDpDG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:9752', 'total_rank': 5765.0}","{'meta_path_rank': 1565.0, 'meta_path': 'GMDMG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:9752', 'total_rank': 3208.0}","{'meta_path_rank': 4696.0, 'meta_path': 'GMDpDMG', 'gene1': 'G:HGNC:19691', 'gene2': 'G:HGNC:9752', 'total_rank': 5128.0}",,,
