,gene1,gene2,meta_path,meta_path_rank,total_rank
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:6315,G:HGNC:23,GMDpDMG,3.0,2494.0
0,G:HGNC:6315,G:HGNC:23,GMDMG,1471.0,2299.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:4796,G:HGNC:714,GMDMG,582.0,2096.0
0,G:HGNC:4796,G:HGNC:714,GDpDpDG,1734.0,5699.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:18986,G:HGNC:20324,GMDpDMG,485.0,4083.0
1,G:HGNC:18986,G:HGNC:20324,GMDMG,1420.0,2370.0
0,G:HGNC:18986,G:HGNC:20324,GDpDpDG,3051.0,5781.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:1912,G:HGNC:12592,GTG,86.0,294.0
0,G:HGNC:1912,G:HGNC:12592,GDpDpDG,2816.0,5637.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:5154,G:HGNC:3012,GTG,63.0,407.0
2,G:HGNC:5154,G:HGNC:3012,GMDMG,299.0,2312.0
0,G:HGNC:5154,G:HGNC:3012,GDpDpDG,2621.0,5750.0
3,G:HGNC:5154,G:HGNC:3012,GMDpDMG,3953.0,4396.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
3,G:HGNC:7179,G:HGNC:451,GMDMG,99.0,3060.0
1,G:HGNC:7179,G:HGNC:451,GTG,135.0,317.0
2,G:HGNC:7179,G:HGNC:451,GMG,529.0,731.0
0,G:HGNC:7179,G:HGNC:451,GDpDpDG,2268.0,5574.0
4,G:HGNC:7179,G:HGNC:451,GMDpDMG,4943.0,5159.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:30611,G:HGNC:393,GTG,230.0,499.0
2,G:HGNC:30611,G:HGNC:393,GMG,391.0,768.0
0,G:HGNC:30611,G:HGNC:393,GDpDpDG,2516.0,5674.0
3,G:HGNC:30611,G:HGNC:393,GMDMG,2735.0,4016.0
4,G:HGNC:30611,G:HGNC:393,GMDpDMG,3811.0,5386.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7716,G:HGNC:5005,GTG,88.0,359.0
0,G:HGNC:7716,G:HGNC:5005,GDpDG,297.0,483.0
1,G:HGNC:7716,G:HGNC:5005,GDpDpDG,1186.0,5816.0
3,G:HGNC:7716,G:HGNC:5005,GMDpDMG,3057.0,3702.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:3771,G:HGNC:11460,GTG,98.0,286.0
0,G:HGNC:3771,G:HGNC:11460,GDpDpDG,2653.0,5055.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:18518,G:HGNC:4175,GMDMG,940.0,2173.0
0,G:HGNC:18518,G:HGNC:4175,GDpDpDG,1958.0,5713.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9588,G:HGNC:800,GDpDG,321.0,388.0
2,G:HGNC:9588,G:HGNC:800,GTG,642.0,863.0
3,G:HGNC:9588,G:HGNC:800,GMG,1149.0,1233.0
1,G:HGNC:9588,G:HGNC:800,GDpDpDG,1747.0,5700.0
4,G:HGNC:9588,G:HGNC:800,GMDMG,5061.0,6005.0
5,G:HGNC:9588,G:HGNC:800,GMDpDMG,5975.0,6588.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:91,G:HGNC:90,GTG,7.0,245.0
1,G:HGNC:91,G:HGNC:90,GDpDpDG,32.0,5758.0
0,G:HGNC:91,G:HGNC:90,GDpDG,36.0,361.0
3,G:HGNC:91,G:HGNC:90,GMG,393.0,633.0
4,G:HGNC:91,G:HGNC:90,GMDMG,1488.0,3316.0
5,G:HGNC:91,G:HGNC:90,GMDpDMG,2190.0,5500.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:816,G:HGNC:2519,GTG,250.0,405.0
0,G:HGNC:816,G:HGNC:2519,GDpDpDG,3394.0,4848.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:19139,G:HGNC:232,GMDMG,1394.0,2814.0
1,G:HGNC:19139,G:HGNC:232,GMDpDMG,3208.0,5081.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:4816,G:HGNC:6903,GTG,27.0,327.0
0,G:HGNC:4816,G:HGNC:6903,GDpDpDG,1195.0,5414.0
2,G:HGNC:4816,G:HGNC:6903,GMDMG,1920.0,2767.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:4422,G:HGNC:17095,GDpDG,258.0,369.0
1,G:HGNC:4422,G:HGNC:17095,GDpDpDG,1416.0,5749.0
2,G:HGNC:4422,G:HGNC:17095,GMDMG,4056.0,4576.0
3,G:HGNC:4422,G:HGNC:17095,GMDpDMG,4703.0,5889.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:438,G:HGNC:3005,GTG,121.0,399.0
0,G:HGNC:438,G:HGNC:3005,GDpDG,296.0,614.0
1,G:HGNC:438,G:HGNC:3005,GDpDpDG,387.0,5875.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:6535,G:HGNC:6215,GTG,144.0,496.0
2,G:HGNC:6535,G:HGNC:6215,GMG,504.0,671.0
0,G:HGNC:6535,G:HGNC:6215,GDpDpDG,2344.0,5313.0
3,G:HGNC:6535,G:HGNC:6215,GMDMG,2379.0,3519.0
4,G:HGNC:6535,G:HGNC:6215,GMDpDMG,2901.0,5208.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:7473,G:HGNC:25538,GTG,181.0,347.0
0,G:HGNC:7473,G:HGNC:25538,GDpDpDG,1503.0,5754.0
2,G:HGNC:7473,G:HGNC:25538,GMDMG,1647.0,2934.0
3,G:HGNC:7473,G:HGNC:25538,GMDpDMG,4856.0,5224.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:7863,G:HGNC:4341,GTG,385.0,480.0
2,G:HGNC:7863,G:HGNC:4341,GMDMG,1362.0,6975.0
0,G:HGNC:7863,G:HGNC:4341,GDpDpDG,1853.0,5649.0
3,G:HGNC:7863,G:HGNC:4341,GMDpDMG,3240.0,7659.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:758,G:HGNC:1037,GTG,379.0,583.0
0,G:HGNC:758,G:HGNC:1037,GDpDpDG,2447.0,5492.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:225,G:HGNC:12572,GTG,145.0,527.0
2,G:HGNC:225,G:HGNC:12572,GMDpDMG,1589.0,6411.0
1,G:HGNC:225,G:HGNC:12572,GMDMG,3404.0,4666.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:16066,G:HGNC:8977,GTG,472.0,549.0
2,G:HGNC:16066,G:HGNC:8977,GMDMG,2192.0,3187.0
0,G:HGNC:16066,G:HGNC:8977,GDpDpDG,3227.0,5604.0
3,G:HGNC:16066,G:HGNC:8977,GMDpDMG,4199.0,4899.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7436,G:HGNC:13533,GMDMG,130.0,2624.0
1,G:HGNC:7436,G:HGNC:13533,GMG,448.0,679.0
0,G:HGNC:7436,G:HGNC:13533,GDpDpDG,2056.0,5730.0
3,G:HGNC:7436,G:HGNC:13533,GMDpDMG,4450.0,4524.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:91,G:HGNC:9350,GMDMG,2531.0,3318.0
0,G:HGNC:91,G:HGNC:9350,GDpDpDG,3264.0,5244.0
2,G:HGNC:91,G:HGNC:9350,GMDpDMG,4649.0,5229.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:757,G:HGNC:1442,GTG,258.0,577.0
1,G:HGNC:757,G:HGNC:1442,GMG,796.0,901.0
2,G:HGNC:757,G:HGNC:1442,GMDMG,3205.0,4411.0
3,G:HGNC:757,G:HGNC:1442,GMDpDMG,4184.0,5494.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:5213,G:HGNC:7166,GDpDG,429.0,504.0
2,G:HGNC:5213,G:HGNC:7166,GMDMG,2673.0,3954.0
1,G:HGNC:5213,G:HGNC:7166,GDpDpDG,3064.0,5595.0
3,G:HGNC:5213,G:HGNC:7166,GMDpDMG,3558.0,5778.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:11992,G:HGNC:7758,GTG,322.0,469.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:1502,G:HGNC:10537,GTG,79.0,477.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
3,G:HGNC:4922,G:HGNC:20,GMG,91.0,407.0
2,G:HGNC:4922,G:HGNC:20,GTG,94.0,399.0
0,G:HGNC:4922,G:HGNC:20,GDpDG,286.0,380.0
1,G:HGNC:4922,G:HGNC:20,GDpDpDG,1489.0,5779.0
4,G:HGNC:4922,G:HGNC:20,GMDMG,2079.0,3436.0
5,G:HGNC:4922,G:HGNC:20,GMDpDMG,4524.0,4794.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:3092,G:HGNC:877,GTG,186.0,453.0
1,G:HGNC:3092,G:HGNC:877,GMDMG,1972.0,3021.0
2,G:HGNC:3092,G:HGNC:877,GMDpDMG,3530.0,4404.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:11425,G:HGNC:29666,GMDMG,150.0,1539.0
0,G:HGNC:11425,G:HGNC:29666,GDpDpDG,4240.0,5598.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:7529,G:HGNC:24592,GMDMG,2238.0,3474.0
1,G:HGNC:7529,G:HGNC:24592,GMDpDMG,3840.0,5532.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:177,G:HGNC:16066,GMDMG,213.0,1879.0
0,G:HGNC:177,G:HGNC:16066,GDpDpDG,1691.0,5729.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:3418,G:HGNC:23161,GTG,321.0,479.0
0,G:HGNC:3418,G:HGNC:23161,GDpDG,383.0,477.0
1,G:HGNC:3418,G:HGNC:23161,GDpDpDG,1493.0,5821.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:1492,G:HGNC:24671,GTG,41.0,315.0
1,G:HGNC:1492,G:HGNC:24671,GMDMG,1005.0,2720.0
2,G:HGNC:1492,G:HGNC:24671,GMDpDMG,2678.0,4633.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7713,G:HGNC:2592,GTG,115.0,228.0
0,G:HGNC:7713,G:HGNC:2592,GDpDG,159.0,502.0
1,G:HGNC:7713,G:HGNC:2592,GDpDpDG,1095.0,5767.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:3631,G:HGNC:9725,GTG,190.0,460.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:14988,G:HGNC:9115,GMDMG,4510.0,4932.0
1,G:HGNC:14988,G:HGNC:9115,GMDpDMG,5042.0,6203.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9282,G:HGNC:362,GTG,391.0,518.0
2,G:HGNC:9282,G:HGNC:362,GMDMG,3658.0,4947.0
0,G:HGNC:9282,G:HGNC:362,GDpDpDG,3865.0,5015.0
3,G:HGNC:9282,G:HGNC:362,GMDpDMG,5215.0,5967.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:3438,G:HGNC:1476,GTG,517.0,592.0
3,G:HGNC:3438,G:HGNC:1476,GMDpDMG,661.0,4445.0
2,G:HGNC:3438,G:HGNC:1476,GMDMG,2235.0,3371.0
0,G:HGNC:3438,G:HGNC:1476,GDpDpDG,3145.0,5692.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:7863,G:HGNC:20233,GTG,77.0,303.0
0,G:HGNC:7863,G:HGNC:20233,GDpDpDG,2115.0,5496.0
2,G:HGNC:7863,G:HGNC:20233,GMDMG,4304.0,5285.0
3,G:HGNC:7863,G:HGNC:20233,GMDpDMG,4708.0,6186.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:4118,G:HGNC:10681,GMG,6.0,226.0
1,G:HGNC:4118,G:HGNC:10681,GMDMG,814.0,2234.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:19237,G:HGNC:362,GTG,62.0,263.0
2,G:HGNC:19237,G:HGNC:362,GMDMG,3696.0,4317.0
0,G:HGNC:19237,G:HGNC:362,GDpDpDG,3775.0,4980.0
3,G:HGNC:19237,G:HGNC:362,GMDpDMG,5162.0,5922.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:24249,G:HGNC:5330,GTG,33.0,406.0
0,G:HGNC:24249,G:HGNC:5330,GDpDG,99.0,339.0
3,G:HGNC:24249,G:HGNC:5330,GMG,135.0,426.0
4,G:HGNC:24249,G:HGNC:5330,GMDMG,442.0,2862.0
1,G:HGNC:24249,G:HGNC:5330,GDpDpDG,504.0,5756.0
5,G:HGNC:24249,G:HGNC:5330,GMDpDMG,4234.0,4328.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:2860,G:HGNC:4800,GPdPG,4.0,22.0
4,G:HGNC:2860,G:HGNC:4800,GMG,75.0,373.0
3,G:HGNC:2860,G:HGNC:4800,GTG,146.0,390.0
0,G:HGNC:2860,G:HGNC:4800,GDpDG,496.0,567.0
1,G:HGNC:2860,G:HGNC:4800,GDpDpDG,1659.0,5847.0
5,G:HGNC:2860,G:HGNC:4800,GMDMG,2780.0,3719.0
6,G:HGNC:2860,G:HGNC:4800,GMDpDMG,3732.0,5357.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:19237,G:HGNC:5218,GDpDpDG,2651.0,5494.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:20093,G:HGNC:3528,GMG,1.0,137.0
0,G:HGNC:20093,G:HGNC:3528,GDpDpDG,1113.0,4994.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:6535,G:HGNC:10547,GTG,278.0,423.0
2,G:HGNC:6535,G:HGNC:10547,GMG,683.0,798.0
4,G:HGNC:6535,G:HGNC:10547,GMDpDMG,1594.0,5508.0
3,G:HGNC:6535,G:HGNC:10547,GMDMG,2078.0,3556.0
0,G:HGNC:6535,G:HGNC:10547,GDpDpDG,4182.0,5571.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:392,G:HGNC:4204,GTG,388.0,568.0
1,G:HGNC:392,G:HGNC:4204,GMDMG,3477.0,4228.0
2,G:HGNC:392,G:HGNC:4204,GMDpDMG,4027.0,5418.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7710,G:HGNC:4241,GMDpDMG,2342.0,3836.0
1,G:HGNC:7710,G:HGNC:4241,GMDMG,2388.0,3771.0
0,G:HGNC:7710,G:HGNC:4241,GDpDpDG,4382.0,5263.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:1912,G:HGNC:12651,GTG,80.0,311.0
0,G:HGNC:1912,G:HGNC:12651,GDpDpDG,1883.0,5659.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7710,G:HGNC:20233,GTG,65.0,307.0
0,G:HGNC:7710,G:HGNC:20233,GDpDG,639.0,705.0
3,G:HGNC:7710,G:HGNC:20233,GMDMG,2228.0,3116.0
1,G:HGNC:7710,G:HGNC:20233,GDpDpDG,3994.0,5702.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:1550,G:HGNC:6685,GMG,928.0,1121.0
2,G:HGNC:1550,G:HGNC:6685,GMDMG,1595.0,3299.0
0,G:HGNC:1550,G:HGNC:6685,GDpDpDG,2559.0,5652.0
3,G:HGNC:1550,G:HGNC:6685,GMDpDMG,3999.0,5223.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:12651,G:HGNC:12592,GTG,70.0,276.0
0,G:HGNC:12651,G:HGNC:12592,GDpDpDG,2178.0,5754.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:5154,G:HGNC:2972,GTG,337.0,582.0
2,G:HGNC:5154,G:HGNC:2972,GMDMG,1577.0,2380.0
0,G:HGNC:5154,G:HGNC:2972,GDpDpDG,2595.0,5575.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7710,G:HGNC:816,GTG,255.0,415.0
0,G:HGNC:7710,G:HGNC:816,GDpDG,400.0,745.0
1,G:HGNC:7710,G:HGNC:816,GDpDpDG,2489.0,5792.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:7530,G:HGNC:11559,GTG,113.0,428.0
0,G:HGNC:7530,G:HGNC:11559,GDpDG,262.0,522.0
1,G:HGNC:7530,G:HGNC:11559,GDpDpDG,652.0,5826.0
3,G:HGNC:7530,G:HGNC:11559,GMDMG,1003.0,2794.0
4,G:HGNC:7530,G:HGNC:11559,GMDpDMG,1892.0,4977.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:12651,G:HGNC:2861,GMG,70.0,374.0
1,G:HGNC:12651,G:HGNC:2861,GTG,128.0,308.0
0,G:HGNC:12651,G:HGNC:2861,GDpDpDG,1382.0,5775.0
4,G:HGNC:12651,G:HGNC:2861,GMDpDMG,1666.0,4807.0
3,G:HGNC:12651,G:HGNC:2861,GMDMG,1826.0,2950.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:225,G:HGNC:29812,GTG,167.0,542.0
0,G:HGNC:225,G:HGNC:29812,GDpDpDG,2004.0,5482.0
2,G:HGNC:225,G:HGNC:29812,GMDMG,3369.0,3770.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:19691,G:HGNC:3700,GTG,39.0,404.0
0,G:HGNC:19691,G:HGNC:3700,GDpDG,294.0,476.0
1,G:HGNC:19691,G:HGNC:3700,GDpDpDG,1702.0,5817.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:393,G:HGNC:7713,GDpDpDG,2989.0,5707.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:24650,G:HGNC:7713,GDpDG,328.0,511.0
1,G:HGNC:24650,G:HGNC:7713,GDpDpDG,1254.0,5829.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:3535,G:HGNC:753,GMG,421.0,793.0
1,G:HGNC:3535,G:HGNC:753,GTG,495.0,570.0
3,G:HGNC:3535,G:HGNC:753,GMDMG,2178.0,4093.0
0,G:HGNC:3535,G:HGNC:753,GDpDpDG,2416.0,5657.0
4,G:HGNC:3535,G:HGNC:753,GMDpDMG,2468.0,5786.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:4289,G:HGNC:257,GTG,44.0,360.0
0,G:HGNC:4289,G:HGNC:257,GDpDG,154.0,389.0
1,G:HGNC:4289,G:HGNC:257,GDpDpDG,393.0,5798.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:30802,G:HGNC:438,GTG,162.0,426.0
0,G:HGNC:30802,G:HGNC:438,GDpDpDG,3180.0,5732.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:22932,G:HGNC:414,GTG,403.0,533.0
2,G:HGNC:22932,G:HGNC:414,GMDMG,3237.0,3781.0
0,G:HGNC:22932,G:HGNC:414,GDpDpDG,3274.0,5803.0
3,G:HGNC:22932,G:HGNC:414,GMDpDMG,4381.0,5585.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:7707,G:HGNC:17800,GDpDG,198.0,779.0
2,G:HGNC:7707,G:HGNC:17800,GTG,232.0,411.0
1,G:HGNC:7707,G:HGNC:17800,GDpDpDG,1122.0,5882.0
3,G:HGNC:7707,G:HGNC:17800,GMDMG,1703.0,2689.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:9349,G:HGNC:26527,GDpDpDG,3825.0,5430.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:11831,G:HGNC:2323,GTG,98.0,387.0
0,G:HGNC:11831,G:HGNC:2323,GDpDpDG,3636.0,5311.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:385,G:HGNC:9752,GPdPG,9.0,33.0
2,G:HGNC:385,G:HGNC:9752,GTG,186.0,329.0
0,G:HGNC:385,G:HGNC:9752,GDpDpDG,3714.0,5459.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:29958,G:HGNC:7590,GTG,277.0,453.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:16001,G:HGNC:851,GDpDG,455.0,557.0
2,G:HGNC:16001,G:HGNC:851,GMG,743.0,944.0
1,G:HGNC:16001,G:HGNC:851,GDpDpDG,3014.0,5704.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:8773,G:HGNC:2689,GDpDpDG,3742.0,5490.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:17877,G:HGNC:6971,GTG,131.0,401.0
3,G:HGNC:17877,G:HGNC:6971,GMDpDMG,367.0,4773.0
2,G:HGNC:17877,G:HGNC:6971,GMDMG,1187.0,3335.0
0,G:HGNC:17877,G:HGNC:6971,GDpDpDG,2158.0,5574.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:626,G:HGNC:93,GTG,244.0,390.0
2,G:HGNC:626,G:HGNC:93,GMDMG,1477.0,2253.0
0,G:HGNC:626,G:HGNC:93,GDpDpDG,1638.0,4468.0
3,G:HGNC:626,G:HGNC:93,GMDpDMG,3941.0,4118.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:8783,G:HGNC:3518,GDpDG,202.0,288.0
2,G:HGNC:8783,G:HGNC:3518,GTG,359.0,457.0
1,G:HGNC:8783,G:HGNC:3518,GDpDpDG,530.0,5662.0
4,G:HGNC:8783,G:HGNC:3518,GMDMG,729.0,3598.0
3,G:HGNC:8783,G:HGNC:3518,GMG,913.0,1021.0
5,G:HGNC:8783,G:HGNC:3518,GMDpDMG,939.0,5597.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:10872,G:HGNC:15917,GMG,246.0,513.0
0,G:HGNC:10872,G:HGNC:15917,GDpDpDG,1867.0,5600.0
2,G:HGNC:10872,G:HGNC:15917,GMDMG,2397.0,3828.0
3,G:HGNC:10872,G:HGNC:15917,GMDpDMG,2761.0,4253.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:9349,G:HGNC:1247,GTG,355.0,516.0
0,G:HGNC:9349,G:HGNC:1247,GDpDpDG,1812.0,4635.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:1912,G:HGNC:7713,GDpDG,276.0,479.0
1,G:HGNC:1912,G:HGNC:7713,GDpDpDG,2515.0,5724.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:5391,G:HGNC:2280,GDpDG,482.0,736.0
1,G:HGNC:5391,G:HGNC:2280,GDpDpDG,1107.0,5894.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:18985,G:HGNC:5154,GTG,146.0,385.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:11992,G:HGNC:28526,GDpDpDG,3108.0,5442.0
1,G:HGNC:11992,G:HGNC:28526,GMDMG,3700.0,4645.0
2,G:HGNC:11992,G:HGNC:28526,GMDpDMG,5112.0,6154.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:6842,G:HGNC:2976,GTG,360.0,609.0
0,G:HGNC:6842,G:HGNC:2976,GDpDpDG,2509.0,5810.0
2,G:HGNC:6842,G:HGNC:2976,GMDMG,4319.0,4908.0
3,G:HGNC:6842,G:HGNC:2976,GMDpDMG,5269.0,6156.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:15919,G:HGNC:7715,GDpDpDG,4536.0,5506.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:886,G:HGNC:11831,GTG,453.0,551.0
0,G:HGNC:886,G:HGNC:11831,GDpDG,701.0,739.0
1,G:HGNC:886,G:HGNC:11831,GDpDpDG,3054.0,5825.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
3,G:HGNC:2973,G:HGNC:11278,GMDMG,116.0,3067.0
2,G:HGNC:2973,G:HGNC:11278,GMG,400.0,1131.0
1,G:HGNC:2973,G:HGNC:11278,GTG,551.0,622.0
4,G:HGNC:2973,G:HGNC:11278,GMDpDMG,2274.0,5385.0
0,G:HGNC:2973,G:HGNC:11278,GDpDpDG,2932.0,5240.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:4422,G:HGNC:2228,GTG,272.0,505.0
0,G:HGNC:4422,G:HGNC:2228,GDpDpDG,4155.0,5216.0
2,G:HGNC:4422,G:HGNC:2228,GMDMG,4205.0,4612.0
3,G:HGNC:4422,G:HGNC:2228,GMDpDMG,4800.0,5725.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:4922,G:HGNC:3148,GDpDpDG,74.0,5672.0
4,G:HGNC:4922,G:HGNC:3148,GMDpDMG,122.0,4915.0
0,G:HGNC:4922,G:HGNC:3148,GDpDG,167.0,265.0
2,G:HGNC:4922,G:HGNC:3148,GTG,199.0,354.0
3,G:HGNC:4922,G:HGNC:3148,GMDMG,1084.0,2652.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:2528,G:HGNC:8975,GMG,24.0,370.0
3,G:HGNC:2528,G:HGNC:8975,GMDMG,352.0,4908.0
1,G:HGNC:2528,G:HGNC:8975,GTG,568.0,685.0
0,G:HGNC:2528,G:HGNC:8975,GDpDpDG,3003.0,5530.0
4,G:HGNC:2528,G:HGNC:8975,GMDpDMG,4006.0,5803.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
0,G:HGNC:4699,G:HGNC:28526,GDpDpDG,3631.0,5217.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
2,G:HGNC:408,G:HGNC:5005,GTG,60.0,300.0
0,G:HGNC:408,G:HGNC:5005,GDpDG,236.0,358.0
1,G:HGNC:408,G:HGNC:5005,GDpDpDG,427.0,5754.0
3,G:HGNC:408,G:HGNC:5005,GMDMG,1835.0,2554.0
4,G:HGNC:408,G:HGNC:5005,GMDpDMG,2510.0,4508.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:12496,G:HGNC:3767,GTG,427.0,574.0
0,G:HGNC:12496,G:HGNC:3767,GDpDpDG,3263.0,4764.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:21144,G:HGNC:33882,GTG,397.0,576.0
0,G:HGNC:21144,G:HGNC:33882,GDpDpDG,1533.0,5772.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:11782,G:HGNC:3356,GTG,609.0,635.0
0,G:HGNC:11782,G:HGNC:3356,GDpDpDG,3548.0,5654.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:8788,G:HGNC:26527,GMDMG,1108.0,2194.0
0,G:HGNC:8788,G:HGNC:26527,GDpDpDG,3198.0,5621.0
,gene1,gene2,meta_path,meta_path_rank,total_rank
1,G:HGNC:6601,G:HGNC:7716,GTG,317.0,535.0
2,G:HGNC:6601,G:HGNC:7716,GMDMG,977.0,2136.0
3,G:HGNC:6601,G:HGNC:7716,GMDpDMG,3078.0,3731.0
